,Smgc+_salivary_gland,Intercalated.duct_salivary_gland,Acinar_salivary_gland,Bpifa2+_salivary_gland,Basal.duct_salivary_gland,Striated.duct_salivary_gland,Myoepithelial_salivary_gland,GCT_salivary_gland,Ascl3+.duct_salivary_gland
Ctsh,0.1756911277770996,0.7331938147544861,0.06049402803182602,0.07796433568000793,0.033308036625385284,0.020838748663663864,0.10099194198846817,0.0,0.07002666592597961
Morf4l1,0.8970550298690796,1.0824275016784668,0.1860448271036148,0.39794817566871643,1.1980427503585815,0.7195860147476196,1.445544719696045,0.36585092544555664,0.8288584351539612
Gm26882,0.005678308662027121,0.0,0.0,0.0,0.00899545382708311,0.0,0.0,0.0,0.0
Gm6223,0.0,0.0,0.0,0.0,0.009279463440179825,0.0,0.0,0.0,0.0
9430062P05Rik,0.0,0.0,0.0005021418910473585,0.0,0.0,0.0,0.0,0.0,0.0
Adamts7,0.0,0.0,0.0,0.0,0.019765904173254967,0.0,0.023619744926691055,0.0,0.0
Tbc1d2b,0.0,0.0,0.0,0.0015897996490821242,0.01970529556274414,0.0048503209836781025,0.027743440121412277,0.0,0.0
Gm16200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm36960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A730094K22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zic1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zic4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP24-90N20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plscr5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plscr1,0.16931606829166412,0.2375643253326416,0.0015474146930500865,0.10583022236824036,0.25572124123573303,0.08419658243656158,0.22856363654136658,0.0,0.12058056145906448
Mir6386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plscr2,0.022353369742631912,0.12001149356365204,0.0009513249970041215,0.020678672939538956,0.005223053507506847,0.04073815420269966,0.15883761644363403,0.12067347764968872,0.05051464959979057
Gm29139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700057G04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plscr4,0.0,0.00792327057570219,0.0,0.0012186722597107291,0.0,0.0,0.07471226900815964,0.0,0.0
Gm25417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38391,0.0,0.0,0.0,0.0,0.0,0.008198791183531284,0.0,0.0,0.0
Gm37545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plod2,0.0,0.0036944756284356117,0.0,0.0029709998052567244,0.014958485029637814,0.0,0.033263012766838074,0.0,0.0
Gm2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4933400C23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034K08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190002N15Rik,0.03673422336578369,0.026106402277946472,0.0005714836297556758,0.019992683082818985,0.00846867635846138,0.0,0.2095179557800293,0.0,0.1483326405286789
Gm24178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc9a9,0.0050687724724411964,0.0,0.0008693279814906418,0.028637733310461044,0.0,0.0,0.02532828040421009,0.0,0.0
Gm16262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir7656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chst2,0.00428312923759222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm19193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2surp,0.1775975525379181,0.3125362694263458,0.03984597697854042,0.06027413159608841,0.2782617509365082,0.16427114605903625,0.34386810660362244,0.0580914244055748,0.22661302983760834
Gm28424,0.0,0.0,0.0007735166000202298,0.0,0.0,0.0,0.0,0.0,0.0
Paqr9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pcolce2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Itpa-ps2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trpc1,0.0,0.009363505989313126,0.0,0.0,0.0,0.0,0.02254900150001049,0.0,0.0
Pls1,0.06724397838115692,0.0,0.0026618035044521093,0.008676093071699142,0.0,0.0,0.0,0.0,0.0
1700065D16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atr,0.014395689591765404,0.01798591949045658,0.003983777482062578,0.00836847722530365,0.024252284318208694,0.007006540894508362,0.0,0.0,0.055401310324668884
Gm24004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16794,0.004582541063427925,0.0,0.0004484630189836025,0.0,0.0,0.006808036006987095,0.0,0.0,0.0
Xrn1,0.043004341423511505,0.07924994081258774,0.011954205110669136,0.01708417944610119,0.05282324552536011,0.028020700439810753,0.0858180895447731,0.0,0.08225248754024506
C78334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gk5,0.04233746975660324,0.08476768434047699,0.024276763200759888,0.028729334473609924,0.0,0.010462078265845776,0.027561036869883537,0.0,0.0
Tfdp2,0.06624341756105423,0.07683661580085754,0.006921678315848112,0.031129587441682816,0.07528218626976013,0.05060612037777901,0.027561036869883537,0.0,0.11401814967393875
Gm37195,0.0,0.009172601625323296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atp1b3,0.10171536356210709,0.1668108105659485,0.02457481436431408,0.048872869461774826,0.33138155937194824,0.09812182188034058,0.3334941565990448,0.16013021767139435,0.12608329951763153
BC043934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rnf7,0.4027540385723114,0.3311522603034973,0.11511815339326859,0.27053719758987427,0.49724963307380676,0.35896146297454834,0.6855356097221375,0.19423052668571472,0.5994427800178528
Gm28729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm27289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rasa2,0.03343918174505234,0.08567709475755692,0.005730148404836655,0.025245260447263718,0.07213253527879715,0.028578590601682663,0.049577243626117706,0.0,0.0
n-R5s87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm19280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zbtb38,0.07284750789403915,0.20003795623779297,0.01012016274034977,0.02630043402314186,0.16048762202262878,0.057880084961652756,0.1025947630405426,0.062051642686128616,0.0670519694685936
A930006L05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C430002N11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8520,0.0,0.0,0.00030730964499525726,0.0,0.006904075853526592,0.009149269200861454,0.0,0.07146993279457092,0.0
Pxylp1,0.04717591777443886,0.039825595915317535,0.01628023572266102,0.02632986567914486,0.023235062137246132,0.008299481123685837,0.025946013629436493,0.0,0.13085803389549255
Gm10123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spsb4,0.0,0.0,0.0,0.0,0.030777741223573685,0.006490125320851803,0.013239569030702114,0.0,0.0
Gm16010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm18291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm19325,0.004842955153435469,0.0,0.0011902053374797106,0.0,0.0,0.003657385241240263,0.0,0.0,0.0
Gm26767,0.0,0.006794983055442572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc25a36,0.09514380246400833,0.10747923702001572,0.022303881123661995,0.025568831712007523,0.19296278059482574,0.09673387557268143,0.1226864755153656,0.0,0.2508578300476074
Gm16185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rpl7a-ps10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A030012G06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trim42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clstn2,0.0,0.0036944756284356117,0.0,0.0016175000928342342,0.0,0.0,0.0,0.0,0.0
Gm37661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4921534H16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610303G11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nmnat3,0.003542836755514145,0.007963377051055431,0.004483751021325588,0.006742686964571476,0.019322272390127182,0.02083500660955906,0.03286740183830261,0.0,0.0
Gm28530,0.004307974129915237,0.006988115143030882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rbp1,0.0,0.05246695876121521,0.004365811590105295,0.007082694210112095,1.2443047761917114,0.021721769124269485,1.4202041625976562,0.0,0.025859525427222252
Rbp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930579K19Rik,0.0,0.0,0.00042320971260778606,0.005427050869911909,0.00899545382708311,0.008389098569750786,0.0,0.0,0.0
Copb2,0.22811414301395416,0.20217356085777283,0.13075916469097137,0.29887425899505615,0.2296023666858673,0.15194587409496307,0.2103538066148758,0.08914095163345337,0.29415592551231384
Mrps22,0.04066922515630722,0.08618371188640594,0.01511462777853012,0.004901948384940624,0.06413791328668594,0.018369261175394058,0.025946013629436493,0.13230125606060028,0.07466991990804672
Gm37637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm27919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pisrt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E330023G01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr23a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr23a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prr23a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7420426K07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foxl2os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Foxl2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faim,0.12548048794269562,0.16404172778129578,0.012219949625432491,0.02301633358001709,0.09297524392604828,0.047215696424245834,0.11719461530447006,0.06600286066532135,0.24194617569446564
Gm1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pik3cb,0.04163669794797897,0.11715111136436462,0.011958555318415165,0.023284506052732468,0.010078887455165386,0.04798329621553421,0.0,0.0,0.08874379098415375
Gm2950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faiml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cep70,0.01462871115654707,0.027874596416950226,0.0037036179564893246,0.011976405046880245,0.05769355967640877,0.05775447562336922,0.0,0.0,0.023249132558703423
4930422M22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37249,0.0,0.005136976484209299,0.0,0.0,0.007985861971974373,0.0,0.0,0.0,0.0
Esyt3,0.0,0.03858606144785881,0.0,0.0,0.010594244115054607,0.0,0.0,0.0,0.0
1700008A23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mras,0.0,0.0,0.0027725263498723507,0.0,0.014371633529663086,0.017338525503873825,0.0,0.0,0.0
Nme9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armc8,0.029325788840651512,0.15831157565116882,0.015238153748214245,0.006761517841368914,0.05174059048295021,0.0795907974243164,0.08087733387947083,0.0,0.1141170784831047
Dbr1,0.014049007557332516,0.015757836401462555,0.006120038218796253,0.005097499582916498,0.043334294110536575,0.004613143857568502,0.04482525214552879,0.0,0.029904680326581
A4gnt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dzip1l,0.0,0.0,0.0,0.006761517841368914,0.0,0.0,0.020179543644189835,0.0,0.0
Cldn18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sox14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930519F24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930540E01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Il20rb,0.0,0.009000950492918491,0.0,0.00315421842969954,0.0,0.0,0.0,0.0,0.0
Nck1,0.033755987882614136,0.05559994652867317,0.02304389886558056,0.0459916889667511,0.13840337097644806,0.07056324928998947,0.19720685482025146,0.0,0.0325249582529068
Gm28586,0.0,0.020120007917284966,0.001772168092429638,0.0,0.01112453080713749,0.0,0.0,0.0,0.0
Slc35g2,0.004500111564993858,0.0036944756284356117,0.0007600850658491254,0.002623935230076313,0.0,0.0,0.0,0.0,0.03536544740200043
Stag1,0.1076655387878418,0.10442056506872177,0.018787026405334473,0.02305128425359726,0.15702302753925323,0.042207568883895874,0.26784130930900574,0.06071292608976364,0.1655600219964981
Gm8661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37204,0.0,0.01880086399614811,0.0006823139847256243,0.0,0.015125320293009281,0.006140961777418852,0.0,0.0,0.0
Gm38297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3081,0.0,0.010257575660943985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pccb,0.10211954265832901,0.08633891493082047,0.04927237704396248,0.09355293959379196,0.22680462896823883,0.21485601365566254,0.19240200519561768,0.26131752133369446,0.16947096586227417
Gm3096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Msl2,0.0712013691663742,0.0740271508693695,0.01867913268506527,0.005124460905790329,0.08703456819057465,0.036158882081508636,0.11441770195960999,0.0,0.0
Gm37553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ppp2r3a,0.01496123056858778,0.09969505667686462,0.028308888897299767,0.010486050508916378,0.04843639209866524,0.006808036006987095,0.14566458761692047,0.04130787029862404,0.0
Gm37962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37621,0.007352293003350496,0.0,0.0,0.0018644843949005008,0.0,0.006463008001446724,0.0,0.0,0.0
Gm37953,0.002898706356063485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38344,0.0,0.0,0.0005580253782682121,0.0,0.0,0.0,0.0,0.0,0.0
Gm37314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ephb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9630041A04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n-R5s88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir7243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cep63,0.04255310073494911,0.03344918042421341,0.0030277410987764597,0.01894269324839115,0.037876151502132416,0.038355886936187744,0.06477987766265869,0.0,0.06315899640321732
Anapc13,0.6814431548118591,0.7631272673606873,0.235220268368721,0.3581356108188629,0.6681470274925232,0.657654881477356,0.8136639595031738,1.0013116598129272,0.750701904296875
4930533D04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm36957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amotl2,0.07849671691656113,0.32320210337638855,0.005707115400582552,0.01798577420413494,0.15788181126117706,0.08875053375959396,0.2915005087852478,0.0,0.24562814831733704
Gm5627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm36958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryk,0.06088661029934883,0.1731436848640442,0.02305392548441887,0.0459400936961174,0.12943598628044128,0.10914072394371033,0.2721349895000458,0.0,0.11351698637008667
Slco2a1,0.0,0.0,0.0004664335574489087,0.0012120320461690426,0.027585115283727646,0.0,0.23041343688964844,0.0,0.0
Gm25842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n-R5s89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rab6b,0.0,0.013280393555760384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Srprb,0.11345089972019196,0.10925961285829544,0.09110870957374573,0.14469289779663086,0.13611580431461334,0.06129857525229454,0.09012293070554733,0.0,0.0
Gm20425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trf,0.0,0.0,0.0,0.0005562283331528306,0.0,0.009259019047021866,0.1312088817358017,0.0,0.0
1300017J02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Topbp1,0.0439567044377327,0.03725242242217064,0.004845574498176575,0.0011985601158812642,0.09608650207519531,0.011855888180434704,0.07577625662088394,0.0,0.03536544740200043
Cdv3,0.05703539773821831,0.13057421147823334,0.07529792934656143,0.08036106824874878,0.24827395379543304,0.12780731916427612,0.21588702499866486,0.0,0.19846750795841217
Gm29600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5830418P13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bfsp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem108,0.0,0.0,0.0,0.0,0.0,0.0,0.024094143882393837,0.0,0.0
Gm26360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4932413F04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nphp3,0.003934643696993589,0.0,0.0,0.008990560658276081,0.0,0.0,0.028552133589982986,0.0,0.05998722091317177
Gm28305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uba5,0.151500403881073,0.08565432578325272,0.16393987834453583,0.22686953842639923,0.17071141302585602,0.06447703391313553,0.1724526733160019,0.11151756346225739,0.22364474833011627
Gm37750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acad11,0.035151902586221695,0.04220253974199295,0.020572928711771965,0.046673815697431564,0.024930857121944427,0.049494579434394836,0.07233069092035294,0.04130787029862404,0.0
Ackr4,0.0,0.0,0.0,0.0,0.007840278558433056,0.0,0.02761046588420868,0.0,0.0
Dnajc13,0.04477354884147644,0.07169736176729202,0.00642418535426259,0.014984465204179287,0.05452718958258629,0.03294653818011284,0.11940214782953262,0.0,0.06736447662115097
Hmgb1-rs16,0.004312013275921345,0.0,0.00035888684215024114,0.002411175286397338,0.0,0.0,0.013239569030702114,0.0,0.0
Gm37563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acpp,0.06002571061253548,0.03707752749323845,0.031447313725948334,0.06846434623003006,0.06961771845817566,0.05289947986602783,0.021978378295898438,0.06745745986700058,0.03536544740200043
Gm37188,0.0,0.011916134506464005,0.0,0.0,0.011664282530546188,0.0,0.0,0.0,0.0
Gm28996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cpne4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrpl3,0.14688630402088165,0.14199693500995636,0.020290695130825043,0.015413538552820683,0.1293134242296219,0.1686958521604538,0.1119176596403122,0.1734485924243927,0.0355023518204689
Gm38077,0.0,0.009269525296986103,0.0005544035229831934,0.0,0.0,0.0,0.0,0.0,0.036445409059524536
Nudt16,0.022736448794603348,0.0,0.0,0.0,0.0,0.008617344312369823,0.0635191798210144,0.0,0.0
